timestamp,wind_speed,wind_dir,temp,pressure,RH,gusts,dew_pt,precip,terrain,power
11/13/2028 6:00,4.64,308,29.3,1007.6,57,4.95,19.4,0.19,forest,35.92 kWh
11/13/2028 9:00,4.63,299,22.8,1007.1,68,8.22,25.5,0.01,urban,48.91 kWh
11/13/2028 12:00,8.03,214,31.1,1023,59,7.85,23.2,0.97,forest,189.95 kWh
11/13/2028 15:00,10.95,44,16.9,1022.3,73,10.33,17.2,1.64,urban,539.93 kWh
11/13/2028 18:00,5.44,151,22.6,1021.4,45,8.59,16.1,2.87,forest,69.2 kWh
11/13/2028 21:00,7.21,272,19.2,1028.6,80,9.21,8.2,0.65,open,205.88 kWh
11/14/2028 0:00,3.72,212,19,1000.7,38,6.63,17.7,4.27,forest,21.86 kWh
11/14/2028 3:00,9.11,341,27.8,1011.9,33,5.27,25.1,2.74,urban,258.02 kWh
11/14/2028 6:00,4.64,279,17.8,1013.5,34,6.64,16.3,2.06,urban,46.08 kWh
11/14/2028 9:00,7.62,240,32.4,1006.2,78,10.23,14.6,1.28,urban,209.01 kWh
11/14/2028 12:00,7.38,43,19.3,1011.4,86,7.67,19.6,0.78,forest,152.76 kWh
11/14/2028 15:00,4.71,208,27.8,1018.4,85,6.02,19.7,1.53,urban,45.2 kWh
11/14/2028 18:00,9.14,276,23,1003.5,78,9.17,17.3,1.22,forest,286.09 kWh
11/14/2028 21:00,2.59,31,35.9,1018.6,34,5.26,15.1,4.1,open,4.44 kWh
11/15/2028 0:00,9.68,94,16.1,1035.3,84,10.37,19.6,3.76,forest,350.97 kWh
11/15/2028 3:00,4.22,232,17,1007.8,85,7.3,14,0.59,forest,31.74 kWh
11/15/2028 6:00,12.7,276,32.1,1010.6,61,7.88,15.1,1.65,open,774.61 kWh
11/15/2028 9:00,9.47,354,23.5,1013.5,36,8.19,22.9,7.53,forest,297.36 kWh
11/15/2028 12:00,9,65,33.2,1018.9,52,6.81,23.3,0.68,open,321.06 kWh
11/15/2028 15:00,5.1,164,39.8,1002.9,41,6.34,25.9,0.86,forest,48.1 kWh
11/15/2028 18:00,8.31,173,27.4,1005.5,34,5.17,11.6,0.09,forest,180.01 kWh
11/15/2028 21:00,5.53,315,32.3,1011.5,48,4.9,9.4,1.55,urban,66.57 kWh
11/16/2028 0:00,5.76,321,29.3,992.8,88,8.4,20.1,0.38,forest,78.75 kWh
11/16/2028 3:00,8.5,24,35.3,1012.7,43,7.83,15.6,2.08,forest,219.25 kWh
11/16/2028 6:00,4.54,315,30.5,1021.1,39,7.37,18.9,1.87,forest,37.36 kWh
11/16/2028 9:00,8.43,6,20.9,1040.9,45,8.44,22,2.52,urban,254.51 kWh
11/16/2028 12:00,4.13,149,29.3,1033.3,73,8.48,12.7,1.27,open,39.49 kWh
11/16/2028 15:00,7.01,26,13.9,1027.7,49,5.61,16.7,0.21,open,158.48 kWh
11/16/2028 18:00,7.98,179,23.6,1005.6,60,8.71,15.8,1.05,open,262.24 kWh
11/16/2028 21:00,8.55,2,21.6,1018.2,63,5.96,24.4,2.29,open,271.62 kWh
11/17/2028 0:00,8.65,150,17.2,1019.3,85,5.8,18.8,0.16,urban,235.26 kWh
11/17/2028 3:00,9.1,216,18.7,1004.7,68,9.35,14.9,2.16,open,381.1 kWh
11/17/2028 6:00,7.45,175,23.9,1005.2,42,9.02,31.9,1.08,urban,188.46 kWh
11/17/2028 9:00,5.96,213,24.9,1004.8,60,6.45,14.5,0.24,urban,90.9 kWh
11/17/2028 12:00,6.71,328,34.3,1008,37,6.26,19.1,1.68,forest,107.6 kWh
11/17/2028 15:00,10.55,242,34.5,1011.6,44,9.34,17.3,2.19,urban,465.39 kWh
11/17/2028 18:00,8.14,216,26,1025,71,9.73,20.7,0.3,forest,216.88 kWh
11/17/2028 21:00,9.62,119,26.6,995.1,84,8.18,17.1,1.1,urban,349.56 kWh
11/18/2028 0:00,7.39,45,28.7,1026.1,75,4.14,13.7,2.66,urban,141.79 kWh
11/18/2028 3:00,11.23,232,41.1,1010.9,62,5.94,12.7,0.2,forest,387.13 kWh
11/18/2028 6:00,7.53,106,27.2,1011.5,67,6.8,20.1,0.59,open,203.61 kWh
11/18/2028 9:00,8.51,280,44.7,1001.5,70,7.79,10.6,1.08,open,289.91 kWh
11/18/2028 12:00,4.9,33,41.4,1020.3,53,9.18,13.7,0.92,forest,47.71 kWh
11/18/2028 15:00,9.06,246,20.7,1032.8,32,7.39,14.4,1.47,urban,289.51 kWh
11/18/2028 18:00,9.5,184,27.8,1009.3,61,8.56,25.8,0.93,urban,345.36 kWh
11/18/2028 21:00,9.56,169,20.5,1016.9,71,5.52,16.4,1.19,open,348.5 kWh
11/19/2028 0:00,8.65,10,18.3,1029.7,59,8.58,19.6,4,urban,273.67 kWh
11/19/2028 3:00,4.46,63,36.3,1027.8,85,9.48,17.3,0.5,urban,41.97 kWh
11/19/2028 6:00,5.32,240,27.5,1022.9,30,9.49,13.9,0.6,urban,75.02 kWh
11/19/2028 9:00,4.44,290,17.1,1026.9,46,8.55,16.9,0.87,urban,43.95 kWh
11/19/2028 12:00,8.85,357,15.3,1010.1,31,8.3,18,0.34,urban,285.32 kWh
11/19/2028 15:00,8.52,115,28.1,1021.9,88,4.72,24,5.86,forest,186.38 kWh
11/19/2028 18:00,8.08,56,17.4,1017.4,88,8.48,21.6,5.19,forest,201.18 kWh
11/19/2028 21:00,8.2,356,21.6,1002.7,58,9.23,13.9,0.33,forest,217.03 kWh
11/20/2028 0:00,7.39,92,40.6,1017.6,57,8.7,22.7,1.45,urban,177.16 kWh
11/20/2028 3:00,6.56,29,19.1,1001.2,43,8.41,16.6,2.51,open,153.91 kWh
11/20/2028 6:00,5.96,286,29.8,1024.3,34,7.57,15.4,4.69,urban,94.52 kWh
11/20/2028 9:00,5.6,66,29,1019.2,48,11.03,12,0.94,forest,81.16 kWh
11/20/2028 12:00,5.43,194,24,1013.6,30,11.42,13,0.2,open,102.47 kWh
11/20/2028 15:00,9.7,59,21.1,1014.4,79,6.75,22.1,1.11,urban,330.43 kWh
11/20/2028 18:00,8.31,14,25.4,1016.7,53,3.97,19,0.92,forest,167.55 kWh
11/20/2028 21:00,10.01,324,17.5,1009.3,68,9.17,20.4,0.33,forest,359.79 kWh
11/21/2028 0:00,13.9,195,18.1,1017.8,61,9.94,16.4,0.06,forest,807.36 kWh
11/21/2028 3:00,9.36,218,35.2,1002.3,71,7.95,16.8,1.34,urban,320.34 kWh
11/21/2028 6:00,8.22,51,30.2,1010.1,35,5.29,16.2,0.47,open,234.41 kWh
11/21/2028 9:00,7.75,204,18.1,1027.3,83,9.84,15.8,1.72,open,256.43 kWh
11/21/2028 12:00,6.11,134,23.8,1004.4,68,7.32,12.2,0.79,open,119.74 kWh
11/21/2028 15:00,10.72,44,15.7,1021.6,73,8.75,17.9,1.49,forest,415.6 kWh
11/21/2028 18:00,9.69,320,27.2,1031,70,7.12,16.6,1.37,urban,335.4 kWh
11/21/2028 21:00,9.36,152,38.2,1008.7,68,9.57,21.8,0.31,urban,347.48 kWh
11/22/2028 0:00,10.46,159,27.2,996.2,68,9.47,16.9,0.45,urban,460.57 kWh
11/22/2028 3:00,3.9,15,33.9,1014.3,87,9.87,21.9,3.63,forest,24.82 kWh
11/22/2028 6:00,4.7,133,20.9,1018.8,68,5.44,26.1,1.56,forest,40.16 kWh
11/22/2028 9:00,8.65,307,30.5,1013,36,8.22,24.2,2.16,forest,235.18 kWh
11/22/2028 12:00,9.95,156,22.5,998.5,34,9.88,16.6,0.16,urban,416.56 kWh
11/22/2028 15:00,7.38,231,27.7,1006.5,49,9,15.7,4.22,forest,161.07 kWh
11/22/2028 18:00,9.88,278,22.8,1013.7,46,6.05,22.2,2.04,urban,330.81 kWh
11/22/2028 21:00,8.76,230,32.7,1013.7,62,6.84,8.6,1.67,forest,225.3 kWh
11/23/2028 0:00,5.17,193,34.4,1020.5,73,4.22,16.2,2.88,open,61.7 kWh
11/23/2028 3:00,5.19,174,25.6,1019.3,77,12.41,16.3,1.34,open,92.85 kWh
11/23/2028 6:00,8.7,159,10.5,1010.2,75,2.7,23.4,0.17,forest,171.36 kWh
11/23/2028 9:00,8.38,159,25.3,1029,43,5.29,21.4,1.06,urban,210.32 kWh
11/23/2028 12:00,4.03,104,7.8,994.4,62,6.59,22.7,0.67,urban,27.87 kWh
11/23/2028 15:00,7.47,83,31.8,1009.4,66,10.69,9.1,0.16,open,237.86 kWh
11/23/2028 18:00,5.21,287,24.2,1003.1,86,10.76,21.1,1.87,open,88.72 kWh
11/23/2028 21:00,2.78,49,16.8,1005.3,64,6.22,10.1,0.3,open,11.47 kWh
11/24/2028 0:00,7.64,126,22.7,1010.9,34,4.61,15.8,0.78,forest,141.38 kWh
11/24/2028 3:00,9.35,80,27,1007.5,85,5.84,18.2,0.45,forest,251.43 kWh
11/24/2028 6:00,4.18,337,18.3,1014,86,8.09,17.9,0.98,open,43.05 kWh
11/24/2028 9:00,7.93,208,27.4,998.7,73,8.01,18.4,2.09,forest,186.08 kWh
11/24/2028 12:00,5.29,183,28,1005.2,79,10.21,18.8,1.88,open,89.24 kWh
11/24/2028 15:00,9.12,224,27.2,1009.4,86,6.81,13.4,1.49,forest,250.17 kWh
11/24/2028 18:00,8.38,4,34,1002.8,49,6.8,22.8,0.7,open,267.13 kWh
11/24/2028 21:00,10.09,129,30.4,1028,30,12.54,16.7,1.43,urban,487.08 kWh
11/25/2028 0:00,8.32,352,20,1004.9,45,11.33,20,2.53,forest,248.48 kWh
11/25/2028 3:00,6.16,295,19.5,1008.9,35,7.63,16.1,0.03,open,125.3 kWh
11/25/2028 6:00,11.35,103,25.4,1021.5,79,8.37,17.5,1.13,forest,465.57 kWh
11/25/2028 9:00,8.55,180,18.8,1014.6,32,8.42,12.5,2.67,forest,232.59 kWh
11/25/2028 12:00,7.37,333,6.3,1025.2,89,5.71,11.1,0.35,urban,152.81 kWh
11/25/2028 15:00,6.96,6,27.3,1000.4,36,7.28,17.2,0.41,forest,126.79 kWh
11/25/2028 18:00,4.25,185,25.9,1017.2,65,8.49,17.9,0.11,open,44.37 kWh
11/25/2028 21:00,9.73,198,38.5,1008.9,85,8.47,18.2,0.53,urban,362.41 kWh
11/26/2028 0:00,7.79,53,23.9,1006.4,62,8.61,26.2,0.08,open,244.84 kWh
11/26/2028 3:00,6.42,187,18.7,1002.7,81,10.88,19.7,0.32,open,161.33 kWh
11/26/2028 6:00,4.52,248,15.6,1001.2,35,5.12,17.9,0.59,forest,34.65 kWh
11/26/2028 9:00,7.7,287,29,1007.5,59,9.8,22.2,2.66,urban,211.86 kWh
11/26/2028 12:00,4.82,55,32.1,1007.2,30,11.46,22.5,2.35,urban,59.28 kWh
11/26/2028 15:00,6.24,159,26.9,1008,36,7.83,22.4,1.06,open,128.91 kWh
11/26/2028 18:00,3.47,191,22.5,1001.6,78,10.4,18.8,1.71,forest,20.34 kWh
11/26/2028 21:00,7.13,312,39.8,1011.8,81,6.95,17.5,0.16,open,173.72 kWh
11/27/2028 0:00,7,175,26.1,1001.6,35,8.89,11.9,4.71,urban,157.85 kWh
11/27/2028 3:00,8.1,256,26.5,1022.4,61,7.78,18.3,0.53,open,259.55 kWh
11/27/2028 6:00,9.59,336,19.3,1019,51,8.85,9,0.54,open,424.47 kWh
11/27/2028 9:00,4.78,103,31.5,1008.3,79,7.62,10.5,0.8,open,58.42 kWh
11/27/2028 12:00,7.43,215,23,1017.1,58,5.28,24.4,5.05,forest,136.68 kWh
11/27/2028 15:00,6.46,344,22.1,1001.4,57,6.55,18,1.48,urban,114.55 kWh
11/27/2028 18:00,5.56,139,33.3,1009.4,37,5.84,21.4,1.17,open,83.1 kWh
11/27/2028 21:00,5.97,3,29.1,1021.6,86,9.05,14.5,0.4,open,119.62 kWh
11/28/2028 0:00,7.81,122,26.4,1020.3,43,13.75,23.8,2.08,open,306.44 kWh
11/28/2028 3:00,3.88,112,26.8,1019.3,44,11.51,21,3.65,urban,31.9 kWh
11/28/2028 6:00,6.71,299,16.1,1018.5,42,10.3,12.1,0.88,urban,150.27 kWh
11/28/2028 9:00,9.58,19,19.8,1010.2,81,7.66,16.1,0.52,urban,337.75 kWh
11/28/2028 12:00,2.54,277,25.2,1008.5,76,7.63,15.1,2.26,open,8.32 kWh
11/28/2028 15:00,6.43,111,12.4,1015.2,43,6.9,18.9,0.05,forest,100.29 kWh
11/28/2028 18:00,7.61,156,34.9,1008,78,7.24,21.1,0.26,forest,158.92 kWh
11/28/2028 21:00,6.69,338,30.4,1032.9,85,8.31,19.3,1.15,forest,118.85 kWh
11/29/2028 0:00,9.93,149,17.3,1018.1,64,12.67,18.7,0.94,urban,472.37 kWh
11/29/2028 3:00,4.68,93,36.1,1014.6,52,7.94,12.4,1.54,urban,45.89 kWh
11/29/2028 6:00,4.81,182,23,1006.7,54,9,22.1,0.26,open,66.21 kWh
11/29/2028 9:00,4.62,275,24.6,1020.1,70,8.01,23.6,0.11,open,56.05 kWh
11/29/2028 12:00,7.76,273,22.4,1006.7,78,7.36,21.8,4.12,forest,171.2 kWh
11/29/2028 15:00,9.29,138,21.3,1022.9,44,12.89,16.8,0.06,urban,401.69 kWh
11/29/2028 18:00,9.97,210,30.4,1012.8,64,9.49,17,0.01,urban,408.49 kWh
11/29/2028 21:00,6.22,124,9.7,1011.3,82,4.85,14.3,0.31,open,109.2 kWh
11/30/2028 0:00,5.57,82,27.9,1020.3,85,8.94,21.4,3.43,forest,73.65 kWh
11/30/2028 3:00,7.67,15,25.8,1027.5,55,8.32,24.3,2.74,urban,196.47 kWh
11/30/2028 6:00,8.67,349,33.9,1022.7,73,11.28,21.3,1.04,forest,272.75 kWh
11/30/2028 9:00,3.46,228,20,1014.8,35,7.54,17.4,1.67,forest,18.7 kWh
11/30/2028 12:00,6.55,204,30.9,1016.5,64,5.07,9.3,0.15,urban,108.02 kWh
11/30/2028 15:00,9.23,308,30.5,1016.2,73,3.62,22,0.18,forest,210.46 kWh
11/30/2028 18:00,7.81,338,36.8,1015.7,87,9.92,13.8,0.02,open,257.75 kWh
11/30/2028 21:00,7.53,255,29.4,1009.5,72,12.7,20.6,2.43,forest,198.84 kWh
12/1/2028 0:00,9.88,137,15.2,1008.2,45,7.79,17.3,4.46,open,430.53 kWh
12/1/2028 3:00,6.32,140,23.1,993.9,49,9.27,23,1.67,forest,107.83 kWh
12/1/2028 6:00,9.29,294,30.9,1018.5,30,8.7,12,0.45,open,385.88 kWh
12/1/2028 9:00,6.12,83,21.5,1015.7,37,7.7,23.8,0.59,urban,104.7 kWh
12/1/2028 12:00,8.81,182,19.5,983.7,42,12.63,17.9,0.68,open,407.02 kWh
12/1/2028 15:00,7.93,152,40,1024.7,89,5.15,18.5,4.59,forest,157.14 kWh
12/1/2028 18:00,5.35,201,36.4,997.2,81,7.96,20.1,1.04,urban,68.85 kWh
12/1/2028 21:00,5.24,71,21,1022,46,8.69,24.1,0.57,open,84.0 kWh
12/2/2028 0:00,6.35,136,19.5,1019.1,55,10.88,14.3,0.34,open,156.84 kWh
12/2/2028 3:00,3.23,259,20.8,1016.8,59,4.37,14.7,6.4,forest,13.17 kWh
12/2/2028 6:00,6.25,355,22.4,1023.6,77,7.95,22.7,0.11,open,131.67 kWh
12/2/2028 9:00,8.94,64,33.6,1012.3,84,8.23,21.5,1.84,forest,255.48 kWh
12/2/2028 12:00,8.35,70,20.4,1012.1,81,6.39,15.9,0.12,forest,196.84 kWh
12/2/2028 15:00,4.76,360,25,1013.8,30,9.75,15.9,0.07,urban,55.68 kWh
12/2/2028 18:00,6.18,280,20.9,1024.9,73,9.64,18.9,2,forest,103.59 kWh
12/2/2028 21:00,6.29,52,34.2,1004.9,85,8.02,15.1,0.03,forest,97.92 kWh
12/3/2028 0:00,7.8,150,25.5,998.8,30,5.86,17.8,0.04,urban,180.85 kWh
12/3/2028 3:00,8.96,126,30.8,1015.4,39,8.74,15.2,0.78,urban,299.63 kWh
12/3/2028 6:00,9.71,358,28.2,1016.3,39,8.6,12.9,0.04,urban,365.52 kWh
12/3/2028 9:00,4.04,11,21.6,997.9,67,7.58,14.8,1.15,forest,28.68 kWh
12/3/2028 12:00,9.27,180,19.8,1011.9,73,7.42,17.9,2.65,urban,307.19 kWh
12/3/2028 15:00,8.81,115,15.3,1002.5,57,8.61,20.3,0.17,urban,286.52 kWh
12/3/2028 18:00,6.67,335,22.9,998.6,66,12.1,12.2,1.36,urban,159.41 kWh
12/3/2028 21:00,8.05,156,29,1020.1,35,7.19,15.1,1.24,urban,209.98 kWh
12/4/2028 0:00,7.86,181,31.2,1001.2,71,7.41,23.7,1.61,forest,175.53 kWh
12/4/2028 3:00,10.26,347,33.7,1009.6,65,8.03,18,0.74,forest,357.12 kWh
12/4/2028 6:00,6.72,16,14.3,1007.9,38,10.24,14.7,1.27,open,176.43 kWh
12/4/2028 9:00,9.99,264,24.6,1014,81,9.7,22.6,0.37,open,489.91 kWh
12/4/2028 12:00,5.43,74,25.7,1003.7,61,5.03,16.7,0.68,open,76.77 kWh
12/4/2028 15:00,8.39,8,27,1007.9,60,5.46,11.8,0.92,urban,212.71 kWh
12/4/2028 18:00,1.81,203,30.6,1016.3,30,5.82,12.7,0.03,forest,0.0 kWh
12/4/2028 21:00,8.22,121,27,1022.3,67,10.76,13.9,2.38,open,310.61 kWh
12/5/2028 0:00,7.03,194,29.3,988.9,85,11.39,13.6,4.09,open,208.19 kWh
12/5/2028 3:00,2.22,170,29.5,1001.5,54,8.24,13.6,0.11,open,3.41 kWh
12/5/2028 6:00,2.87,79,25.4,998.9,68,9.49,24.2,0.6,open,13.58 kWh
12/5/2028 9:00,4.53,149,24.2,1012.5,63,8.25,14.6,0.42,open,53.63 kWh
12/5/2028 12:00,5.95,196,28.7,1025.9,31,7.5,18.5,3.02,open,110.67 kWh
12/5/2028 15:00,6.26,219,21.6,992.4,34,5.3,17.8,0.82,open,116.31 kWh
12/5/2028 18:00,5.82,184,24.3,1009.4,80,8.9,17.9,1.04,forest,84.19 kWh
12/5/2028 21:00,6.27,172,23.3,1018.7,68,6.12,17.7,0.38,urban,103.14 kWh
12/6/2028 0:00,5.41,332,28.4,1000.1,54,7.61,19,0.87,forest,63.81 kWh
12/6/2028 3:00,10.66,234,28.6,1011.6,78,8.98,21.1,1.76,urban,469.57 kWh
12/6/2028 6:00,7,236,34.3,1008.9,55,6.01,16,0.7,open,158.93 kWh
12/6/2028 9:00,8.67,132,33.3,1002.9,34,9.11,18.4,3.62,urban,279.61 kWh
12/6/2028 12:00,7.76,265,30.5,1013.9,56,7.33,23.2,2.67,open,225.54 kWh
12/6/2028 15:00,7.55,9,6.7,1029.1,34,9.48,14.1,1,forest,173.68 kWh
12/6/2028 18:00,8.37,27,19.3,1018.5,77,6.82,19.9,1.67,open,270.27 kWh
12/6/2028 21:00,7.75,200,18.5,1003.4,86,6.11,22.4,0.24,forest,159.93 kWh
12/7/2028 0:00,6.23,336,24.6,1007.5,71,9.51,22.2,0.05,urban,118.26 kWh
12/7/2028 3:00,10.97,182,18.3,1017.2,67,7.9,15.6,2.3,forest,418.74 kWh
12/7/2028 6:00,6.52,287,25.2,1021.2,40,7.32,20.2,4.22,open,142.5 kWh
12/7/2028 9:00,5.12,72,25.9,1031.1,58,5.32,21.8,0.32,forest,49.49 kWh
12/7/2028 12:00,13.16,316,10.6,1020.6,76,7.94,17.6,0.21,urban,714.04 kWh
12/7/2028 15:00,10.55,166,21.2,1013.7,65,7.32,17.2,0.74,open,492.0 kWh
12/7/2028 18:00,3.68,313,37.6,1016.3,54,6.87,14.9,3.22,forest,17.08 kWh
12/7/2028 21:00,2.82,264,14.4,1020.1,85,4.56,20.5,0.18,forest,7.77 kWh
12/8/2028 0:00,6.48,12,36.7,1020.8,59,6.75,11.7,1.52,urban,112.89 kWh
12/8/2028 3:00,7.32,352,23.9,1009.6,57,6.77,9.9,0.81,open,189.58 kWh
12/8/2028 6:00,7.54,266,16,994.1,49,6.24,12.2,1.35,urban,169.39 kWh
12/8/2028 9:00,3.87,194,23,1011.1,87,7.19,24.8,2.62,open,32.74 kWh
12/8/2028 12:00,3.87,97,25.2,995.9,87,6.48,16.7,0.95,open,31.0 kWh
12/8/2028 15:00,7.04,299,20.3,998.7,42,6.14,17.8,2.56,forest,124.89 kWh
12/8/2028 18:00,5.69,281,25.6,1014,36,10.37,19.2,0.74,open,111.59 kWh
12/8/2028 21:00,3.26,145,18.1,1028.3,32,6.37,18.8,0.77,open,19.36 kWh
12/9/2028 0:00,11.47,344,22.5,1002.4,35,10.92,14.5,0.21,urban,623.07 kWh
12/9/2028 3:00,9,289,23.6,1015.1,53,7.72,10.7,1.96,forest,255.12 kWh
12/9/2028 6:00,6.38,206,16.9,1003.1,60,8.79,17.1,0.8,forest,108.34 kWh
12/9/2028 9:00,7.28,330,14.8,1013.3,70,9.43,16.2,0.16,forest,158.94 kWh
12/9/2028 12:00,4.91,128,30.3,989,36,9.29,29.1,0.93,forest,51.29 kWh
12/9/2028 15:00,4.3,134,20.9,997.1,66,8.99,17.5,5.76,urban,41.43 kWh
12/9/2028 18:00,3.35,214,22.5,1008.4,51,6.48,15,0.29,forest,15.65 kWh
12/9/2028 21:00,8.58,14,21.9,1003.9,51,8.1,17.8,0.72,forest,230.76 kWh
12/10/2028 0:00,6.51,292,15.3,997.6,34,13.79,25.9,0.4,urban,158.3 kWh
12/10/2028 3:00,7.53,306,22.6,1011.1,41,6.28,19.5,2.55,urban,169.49 kWh
12/10/2028 6:00,5.39,302,32.3,995.8,49,6.58,15,1.03,forest,59.28 kWh
12/10/2028 9:00,10.45,171,31.6,1008.5,85,6.96,14.2,0.24,forest,351.11 kWh
12/10/2028 12:00,7.98,51,15.1,1002.1,36,9.82,18.1,0.67,urban,234.48 kWh
12/10/2028 15:00,13.1,28,28.2,994.8,44,4.56,18.2,2,open,642.67 kWh
12/10/2028 18:00,9.16,341,27.8,1011.2,52,4.01,20.1,0.13,open,283.6 kWh
12/10/2028 21:00,8.25,247,40.6,985.7,58,7.58,20.4,3.13,open,265.38 kWh
12/11/2028 0:00,8.14,40,27.3,1023.8,35,6.44,16.7,0.33,open,244.75 kWh
12/11/2028 3:00,8.5,155,21.4,1014.3,33,10.77,20.5,2.05,open,341.45 kWh
12/11/2028 6:00,10.51,133,30.9,1021.6,71,9.56,26.6,0.46,open,549.78 kWh
12/11/2028 9:00,4.71,323,17.3,1015,77,8.19,14.1,1.28,open,60.38 kWh
12/11/2028 12:00,7.98,220,23.6,1014.5,42,8.96,23.5,0.62,open,265.4 kWh
12/11/2028 15:00,6.45,218,19.2,1015.7,64,6.92,15.8,2.77,forest,102.81 kWh
12/11/2028 18:00,4.56,130,23.4,1010.7,61,7.13,16.5,0.89,open,52.35 kWh
12/11/2028 21:00,4.98,96,37.3,1009.2,67,8.89,14.8,5.38,open,67.62 kWh
12/12/2028 0:00,6.6,12,44.2,1021.4,76,9.65,21.3,0.68,forest,117.98 kWh
12/12/2028 3:00,7.81,44,23.5,1007.5,70,9.44,27.1,2.73,urban,218.0 kWh
12/12/2028 6:00,4.62,252,31.2,1002.7,79,11.73,20.1,2.19,urban,52.94 kWh
12/12/2028 9:00,3.84,241,25.9,1007.9,50,8.1,18.4,2.22,urban,27.37 kWh
12/12/2028 12:00,2.02,270,34,1009.5,50,8.2,24.1,0.31,forest,0.0 kWh
12/12/2028 15:00,6.6,160,27.5,1004.8,50,10.24,18.1,2.66,urban,142.16 kWh
12/12/2028 18:00,6.33,142,13.9,1008.7,72,10.38,23.7,2.16,forest,112.72 kWh
12/12/2028 21:00,4.41,43,32.2,1004.7,57,5.37,21.8,4.74,open,41.11 kWh
12/13/2028 0:00,5.52,138,24.7,1008.2,34,8.4,12.9,1.78,urban,80.41 kWh
12/13/2028 3:00,12.32,247,25.6,1017.6,30,9.75,10.7,4.76,urban,691.36 kWh
12/13/2028 6:00,8.69,154,28.9,1013.7,38,7.56,15.7,0.19,forest,230.29 kWh
12/13/2028 9:00,6.15,85,29.5,1023.2,43,6.91,21.3,0.25,urban,100.1 kWh
12/13/2028 12:00,4.86,252,25.4,1004.2,72,3.24,18.9,1.6,urban,43.57 kWh
12/13/2028 15:00,7.32,255,16.8,1023.4,85,6.01,13.6,0.69,open,182.37 kWh
12/13/2028 18:00,6.51,23,34.9,1001.4,81,11.46,18.2,3.13,open,166.51 kWh
12/13/2028 21:00,10.27,228,33.6,1012.1,74,8.26,18.1,0.11,open,483.5 kWh
12/14/2028 0:00,6.88,245,33.9,1026.9,75,3.99,16.3,0.08,forest,101.8 kWh
12/14/2028 3:00,5,294,7,1006.9,74,9.28,16.9,1.27,open,71.14 kWh
12/14/2028 6:00,2.21,112,29.3,1012.2,80,7.5,25.2,0.35,forest,2.47 kWh
12/14/2028 9:00,2.97,173,25,1009.3,42,10.4,17.9,2.37,urban,13.52 kWh
12/14/2028 12:00,8.68,195,13.3,989.7,89,5.97,19,0.79,open,280.94 kWh
12/14/2028 15:00,7.69,2,25.4,1024.5,59,8.17,14.2,0.9,forest,173.38 kWh
12/14/2028 18:00,4.26,182,39.4,1002.5,54,11.32,18.7,1.29,forest,33.32 kWh
12/14/2028 21:00,8.79,70,15,1007,68,8.71,16.1,1.38,forest,252.54 kWh
12/15/2028 0:00,5.85,157,18.4,1022.9,50,8.56,10.1,5.39,open,113.12 kWh
12/15/2028 3:00,5.74,289,33.7,1022.4,30,8.5,11.9,1.62,forest,77.2 kWh
12/15/2028 6:00,0.36,257,15.6,1024.9,38,5.75,18.3,0.01,urban,0.0 kWh
12/15/2028 9:00,8.23,348,19,1025.4,46,8.03,20,5.81,open,275.64 kWh
12/15/2028 12:00,6.72,314,33,1003.6,66,8.88,23.9,0.41,urban,139.23 kWh
12/15/2028 15:00,4.15,85,22.3,1013.1,88,9.03,14.4,0.08,urban,37.06 kWh
12/15/2028 18:00,7.77,273,26.4,1016.4,44,4.81,20,4.58,forest,148.65 kWh
12/15/2028 21:00,6.91,279,18.7,1014,35,8.4,22.3,2.33,open,176.84 kWh
12/16/2028 0:00,6.48,107,20.9,1002.6,52,5.75,25.6,0.89,forest,98.12 kWh
12/16/2028 3:00,4,168,40.9,1020.7,34,7.33,16.3,2.19,forest,22.51 kWh
12/16/2028 6:00,10.36,261,24.1,1009.2,45,9.7,12.1,1,urban,455.97 kWh
12/16/2028 9:00,6.28,239,21.3,1021.2,53,5.8,8.9,1.26,forest,90.36 kWh
12/16/2028 12:00,8.95,241,22.1,1011.7,81,6.66,27.1,0.43,urban,269.33 kWh
12/16/2028 15:00,6.91,110,23.9,1011.3,52,8.39,23.3,1.05,open,175.92 kWh
12/16/2028 18:00,5.77,287,31.8,1014.5,39,5.52,12.1,0.07,open,91.35 kWh
12/16/2028 21:00,5.37,307,23.8,1012.6,41,6.18,16,2.33,open,79.38 kWh
12/17/2028 0:00,8.12,158,18.7,1020.9,54,6.76,11.9,1.85,urban,211.76 kWh
12/17/2028 3:00,6.39,65,30.4,998.9,53,3.74,18.5,5.93,forest,82.85 kWh
12/17/2028 6:00,7.83,10,18.3,1025.8,81,10.06,20.9,0.94,open,266.22 kWh
12/17/2028 9:00,6.69,68,29,999.8,45,6.12,17.1,1.42,open,142.82 kWh
12/17/2028 12:00,9.36,276,20.6,1016.2,65,9.36,22.2,1.06,urban,348.36 kWh
12/17/2028 15:00,7.85,268,12.2,1007.4,30,9.05,14.2,0.13,open,253.9 kWh
12/17/2028 18:00,6.79,91,28.1,983.4,70,8.51,20.9,1.46,forest,125.51 kWh
12/17/2028 21:00,7.21,37,27.6,1011.1,82,5.33,14.1,0.78,urban,142.56 kWh
12/18/2028 0:00,7.8,275,19.5,1007.4,72,8.7,28.8,1.16,forest,185.85 kWh
